city,country,lon,lat
Evora,Portugal,-7.9,38.566667
Fafe,Portugal,-8.167998,41.454227
Faja De Baixo,Portugal,-25.65,37.75
Famoes,Portugal,-9.210332,38.788041
Fanzeres,Portugal,-8.525701,41.170866
Faro,Portugal,-7.932229,37.019367
Fatima,Portugal,-8.652367,39.62071
Fazendas De Almeirim,Portugal,-8.569273,39.175527
Feira,Portugal,-8.542769,40.925348
Ferreira Do Alentejo,Portugal,-8.033333,38.05
Ferreira,Portugal,-8.344339,41.267182
Ferreiras,Portugal,-8.237592,37.129265
Ferreiros,Portugal,-8.55,41.35
Fiaes,Portugal,-8.52537,40.994459
Figueira Da Foz,Portugal,-8.861786,40.150852
Figueiro,Portugal,-8.167793,41.299224
Foz Do Sousa,Portugal,-8.501838,41.09668
Frazao,Portugal,-8.400142,41.258657
Freamunde,Portugal,-8.335334,41.288348
Funchal,Portugal,-16.9,32.633333
Fundao,Portugal,-7.501348,40.140247
Gafanha Da Encarnacao,Portugal,-8.733026,40.618058
Gafanha Da Nazare,Portugal,-8.713377,40.636212
Galegos,Portugal,-8.57204,41.562679
Gandra,Portugal,-8.433757,41.201156
Gemunde,Portugal,-8.645151,41.267661
Godim,Portugal,-7.803033,41.171037
Golega,Portugal,-8.48625,39.40474
Gondomar,Portugal,-8.532229,41.144536
Grandola,Portugal,-8.566746,38.177181
Grijo,Portugal,-8.580167,41.02836
Guarda,Portugal,-7.265749,40.537328
Guia,Portugal,-8.299625,37.129586
Guifoes,Portugal,-8.667194,41.200391
Guimaraes,Portugal,-8.296189,41.444435
Gulpilhares,Portugal,-8.626794,41.082916
Horta,Portugal,-28.633333,38.533333
Ilhavo,Portugal,-8.667325,40.599896
Joane,Portugal,-8.40846,41.439063
Jovim,Portugal,-8.51903,41.111022
Lagoa,Portugal,-8.453188,37.135349
Lagoa,Portugal,-27.983333,39.05
Lagos,Portugal,-8.674242,37.101782
Lamego,Portugal,-7.809907,41.097407
Laranjeiro,Portugal,-7.793697,37.06831
Lavos,Portugal,-8.828263,40.093628
Lavra,Portugal,-8.718489,41.259355
Leca Da Palmeira,Portugal,-8.700268,41.190998
Leca Do Bailio,Portugal,-8.613484,41.214567
Leiria,Portugal,-8.804995,39.747724
Linda-A-Velha,Portugal,-9.242202,38.71446
Lisbon,Portugal,-9.133333,38.716667
Lobao,Portugal,-8.485659,40.986643
Lordelo,Portugal,-8.380164,41.374108
Lordelo,Portugal,-8.402969,41.234507
Lorvao,Portugal,-8.316835,40.259384
Loule,Portugal,-8.019684,37.137722
Loures,Portugal,-9.168106,38.829082
Lourical,Portugal,-8.737363,40.003898
Lourinha,Portugal,-9.316667,39.233333
Lourosa,Portugal,-8.55142,40.984202
Lousa,Portugal,-8.24703,40.111911
Lustosa,Portugal,-8.317153,41.340815
Luz,Portugal,-7.703808,37.095266
Macedo De Cavaleiros,Portugal,-6.9611,41.538161
Maceira,Portugal,-8.894232,39.688529
Machico,Portugal,-16.766667,32.7
Macieira De Cambra,Portugal,-8.373383,40.859387
Madalena,Portugal,-8.334509,41.216165
Mafra,Portugal,-9.327565,38.937933
Maia,Portugal,-8.619897,41.235739
Malveira,Portugal,-9.257785,38.93213
Mangualde,Portugal,-7.76115,40.604248
Margaride,Portugal,-8.200716,41.368292
Marinha Grande,Portugal,-8.932284,39.747691
Marinhais,Portugal,-8.702358,39.047297
Marinhas,Portugal,-8.782972,41.559059
Matosinhos,Portugal,-8.689076,41.18207
Meadela,Portugal,-8.796279,41.706541
Mealhada,Portugal,-8.449912,40.378063
Meinedo,Portugal,-8.258068,41.248271
Milharado,Portugal,-9.199136,38.947316
Milheiros De Poiares,Portugal,-8.467883,40.921628
Milheiros,Portugal,-8.588372,41.214778
Mira,Portugal,-8.737462,40.428924
Miranda Do Corvo,Portugal,-8.332608,40.09318
Mirandela,Portugal,-7.186949,41.487385
Mogadouro,Portugal,-6.650396,41.335282
Moita,Portugal,-8.990383,38.650779
Moncarapacho,Portugal,-7.787223,37.088631
Monchique,Portugal,-8.555294,37.317748
Monte Gordo,Portugal,-7.452252,37.181923
Montemor-O-Novo,Portugal,-8.214549,38.648117
Monte Redondo,Portugal,-8.831712,39.899297
Montijo,Portugal,-8.973885,38.706747
Moreira De Conegos,Portugal,-8.339399,41.386797
Moreira,Portugal,-8.389392,41.056004
Moscavide,Portugal,-9.102223,38.779288
Moura,Portugal,-7.44856,38.140095
Mozelos,Portugal,-8.4,41.866667
Nazare,Portugal,-9.068355,39.602891
Negrelos,Portugal,-8.350132,41.344222
Nelas,Portugal,-7.851525,40.532157
Nogueira Da Regedoura,Portugal,-8.591953,41.005301
Nogueira,Portugal,-8.586848,41.242456
Odemira,Portugal,-8.638886,37.598106
Odivelas,Portugal,-9.187387,38.795234
Oia,Portugal,-8.538562,40.542641
Olhao,Portugal,-7.841101,37.0286
Olival,Portugal,-8.544163,41.050244
Oliveira De Azemeis,Portugal,-8.475554,40.84101
Oliveira Do Bairro,Portugal,-8.493858,40.514596
Oliveira Do Douro,Portugal,-8.584626,41.124664
Oliveira Do Hospital,Portugal,-7.86014,40.361796
Oliveira,Portugal,-8.402734,41.406479
Oliveirinha,Portugal,-8.591978,40.607146
Ourem,Portugal,-8.591899,39.641675
Ovar,Portugal,-8.626014,40.861753
Paco De Arcos,Portugal,-9.294057,38.69543
Pacos De Brandao,Portugal,-8.583504,40.975411
Pacos De Ferreira,Portugal,-8.376174,41.276571
Palmela,Portugal,-8.901255,38.569021
Pampilhosa,Portugal,-8.427381,40.335801
Pardilho,Portugal,-8.625982,40.799247
Parede,Portugal,-9.35412,38.692815
Pataias,Portugal,-8.995797,39.669776
Pedroso,Portugal,-8.748974,41.41103
Pedroucos,Portugal,-8.581672,41.193149
Penafiel,Portugal,-8.282847,41.208348
Peniche,Portugal,-9.380439,39.357486
Perafita,Portugal,-8.254503,41.182517
Pero Pinheiro,Portugal,-9.323519,38.857832
Perozinho,Portugal,-8.585315,41.065128
Peso Da Regua,Portugal,-7.787034,41.164912
Pinhal Novo,Portugal,-8.913764,38.631057
Poceirao,Portugal,-8.793648,38.830946
Poiares,Portugal,-8.257464,40.210256
Pombal,Portugal,-8.628474,39.916738
Ponta Delgada,Portugal,-25.666667,37.733333
Ponta Do Sol,Portugal,-17.1,32.666667
Ponte De Sor,Portugal,-8.010086,39.249642
Ponte,Portugal,-8.329895,41.470566
Pontevel,Portugal,-8.838799,39.14945
Pontinha,Portugal,-9.199346,38.767713
Portalegre,Portugal,-7.430151,39.297178
Portimao,Portugal,-8.539796,37.136636
Porto De Mos,Portugal,-8.818389,39.601911
Porto,Portugal,-8.610993,41.149606
Porto Salvo,Portugal,-9.298333,38.717452
Porto Santo,Portugal,-16.333333,33.05
Povoa De Lanhoso,Portugal,-8.268468,41.577713
Povoa De Santa Iria,Portugal,-9.064528,38.861009
Povoa De Santo Adriao,Portugal,-9.166667,38.8
Povoa De Varzim,Portugal,-8.763637,41.38344
Pragal,Portugal,-9.169806,38.674592
Praia Da Vitoria,Portugal,-27.066667,38.733333
Quarteira,Portugal,-8.10064,37.069458
Queijas,Portugal,-9.265932,38.722356
Queluz,Portugal,-9.254512,38.756572
Quinta Do Anjo,Portugal,-8.942277,38.56753
Rabo De Peixe,Portugal,-25.583333,37.8
Ramada,Portugal,-9.192161,38.802354
Real,Portugal,-8.180976,41.638822
Rebordosa,Portugal,-8.406689,41.224052
Recarei,Portugal,-8.411779,41.153559
Redondo,Portugal,-7.547082,38.648716
Refojos De Basto,Portugal,-7.995172,41.513178
Reguengos De Monsaraz,Portugal,-7.534945,38.425293
Riachos,Portugal,-8.5142,39.444725
Ribeira Brava,Portugal,-17.066667,32.65
Ribeira Grande,Portugal,-28.7,38.516667
Ribeirao,Portugal,-8.567738,41.360807
Rio De Loba,Portugal,-7.877814,40.665962
Rio De Mouro,Portugal,-9.327595,38.774567
Rio Maior,Portugal,-8.939063,39.337325
Rio Meao,Portugal,-8.578176,40.957752
Rio Tinto,Portugal,-8.558109,41.182592
Ronfe,Portugal,-8.384116,41.441457
Rosto Do Cao,Portugal,-25.65,37.75
Sacavem,Portugal,-9.104577,38.793795
Salreu,Portugal,-8.557195,40.739709
Salvaterra De Magos,Portugal,-8.793502,39.027881
Samora Correia,Portugal,-8.871779,38.937093
Sande,Portugal,-8.392465,41.7019
Sandim,Portugal,-8.507,41.035081
Sangalhos,Portugal,-8.469679,40.486781
Santa Barbara De Nexe,Portugal,-7.966481,37.106191
Santa Catarina Da Serra,Portugal,-8.68679,39.679604
Santa Cruz Do Bispo,Portugal,-8.683605,41.225498
Santa Cruz,Portugal,-16.8,32.683333
Santa Iria De Azoia,Portugal,-9.087485,38.846288
Santarem,Portugal,-8.683333,39.233333
Santiago Do Cacem,Portugal,-8.69475,38.016935
Santo Andre,Portugal,-8.244139,39.055316
Santo Andre,Portugal,-8.752115,38.054445
Santo Antao Do Tojal,Portugal,-9.13975,38.85151
Santo Antonio Da Charneca,Portugal,-9.03043,38.625612
Santo Tirso,Portugal,-8.477456,41.342567
Sao Bartolomeu De Messines,Portugal,-8.2867,37.260243
Sao Bras De Alportel,Portugal,-7.887515,37.1531
Sao Domingos De Rana,Portugal,-9.327595,38.701226
Sao Felix Da Marinha,Portugal,-8.622585,41.035548
Sao Joao Da Madeira,Portugal,-8.499744,40.900956
Sao Joao Da Talha,Portugal,-9.090787,38.821833
Sao Joao De Ver,Portugal,-8.551171,40.95527
Sao Joao Dos Montes,Portugal,-9.018923,38.939444
Sao Joao,Portugal,-8.606716,40.868016
Sao Mamede De Infesta,Portugal,-8.602509,41.200424
Sao Pedro Da Cadeira,Portugal,-9.371743,39.069826
Sao Pedro Da Cova,Portugal,-8.504124,41.155081
Sao Pedro Do Sul,Portugal,-8.072646,40.75537
Sao Roque,Portugal,-8.471487,40.872159
Sao Teotonio,Portugal,-8.707085,37.512825
Satao,Portugal,-7.732855,40.741775
Seia,Portugal,-7.708586,40.415099
Selho,Portugal,-8.345989,41.419382
Senhora Da Hora,Portugal,-8.651721,41.186405
Seroa,Portugal,-8.428923,41.265112
Serpa,Portugal,-7.597537,37.945811
Serta,Portugal,-8.098829,39.808461
Serzedelo,Portugal,-8.368883,41.401277
Serzedo,Portugal,-8.229264,41.405022
Sesimbra,Portugal,-9.101236,38.444513
Setubal,Portugal,-8.9,38.533333
Silvalde,Portugal,-8.626079,40.993969
Silveira,Portugal,-9.364298,39.111197
Silves,Portugal,-8.438217,37.189213
Sines,Portugal,-8.869788,37.956215
Sintra,Portugal,-9.378257,38.800971
Sobrado,Portugal,-8.45488,41.210406
Sobralinho,Portugal,-9.026562,38.917031
Sobreda,Portugal,-9.189766,38.649608
Sobreira,Portugal,-7.802344,41.523707
Soure,Portugal,-8.626053,40.05989
Souto Da Carpalhosa,Portugal,-8.823322,39.845686
Souto,Portugal,-8.622304,40.986747
Tavarede,Portugal,-8.845663,40.170791
Tavira,Portugal,-7.648609,37.127338
Teixoso,Portugal,-7.457594,40.31448
Teloes,Portugal,-8.111006,41.310544
Terrugem,Portugal,-9.286929,38.706474
Tomar,Portugal,-8.409242,39.601987
Tondela,Portugal,-8.080866,40.516815
Torres Novas,Portugal,-8.539493,39.481143
Torres Vedras,Portugal,-9.258602,39.091089
Trafaria,Portugal,-9.232679,38.672225
Tramagal,Portugal,-8.25,39.45
Turquel,Portugal,-8.977427,39.464115
Unhos,Portugal,-9.122307,38.825887
Vagos,Portugal,-8.68175,40.555998
Valadares,Portugal,-7.981202,41.147368
Valbom,Portugal,-8.564145,41.132471
Vale Da Amoreira,Portugal,-7.69849,39.069687
Valega,Portugal,-8.580608,40.836287
Vale,Portugal,-8.481212,41.426739
Valongo,Portugal,-8.51027,41.195007
Valpacos,Portugal,-7.310876,41.607461
Venda Do Pinheiro,Portugal,-9.231776,38.92365
Vendas Novas,Portugal,-8.457924,38.677056
Ventosa,Portugal,-9.084235,39.12696
Vialonga,Portugal,-9.068234,38.870945
Viana Do Castelo,Portugal,-8.832869,41.693234
Vieira De Leiria,Portugal,-8.932378,39.869451
Vila Cha,Portugal,-8.466667,40.866667
Vila Do Conde,Portugal,-8.743397,41.354811
Vila Franca De Xira,Portugal,-8.98966,38.955249
Vila Franca Do Campo,Portugal,-25.433333,37.716667
Vila Frescainha,Portugal,-8.646102,41.52779
Vila Nova Da Telha,Portugal,-8.641456,41.071697
Vila Nova De Famalicao,Portugal,-8.51978,41.407967
Vila Nova De Gaia,Portugal,-8.617421,41.133633
Vila Nova De Milfontes,Portugal,-8.782775,37.723766
Vila Praia De Ancora,Portugal,-8.852548,41.810976
Vilar De Andorinho,Portugal,-8.596321,41.107508
Vilar Do Paraiso,Portugal,-8.621095,41.08974
Vila Real De Santo Antonio,Portugal,-7.417658,37.194999
Vila Real,Portugal,-7.744129,41.30062
Vilarinho,Portugal,-8.331228,41.359553
Vila Verde,Portugal,-8.43715,41.647294
Vila Vicosa,Portugal,-7.417927,38.777696
Vilela,Portugal,-7.603378,41.225112
Viseu,Portugal,-7.909714,40.661014
Vizela,Portugal,-8.263888,41.390962
Vizela,Portugal,-8.283761,41.365906
Airai,Islas Palaos,134.5577778,7.3575
Imeong,Islas Palaos,134.5255556,7.5275
Kloulklubed,Islas Palaos,134.2525,7.0394444
